"","seqnames","start","end"
"1817","chr19",5383619,5383669
"1818","chr19",5761442,5761468
"1819","chr19",5804997,5805036
"1820","chr19",5957530,5957577
"1821","chr19",5986079,5986107
"1822","chr19",6279708,6279743
"1823","chr19",6279823,6279868
"1824","chr19",6636370,6636443
"1825","chr19",6691990,6692041
"1826","chr19",6739631,6739659
"1827","chr19",6855377,6855434
"1828","chr19",7294486,7294511
"1829","chr19",7595946,7595963
"1830","chr19",7673478,7673540
"1831","chr19",8064144,8064163
"1832","chr19",8209061,8209130
"1833","chr19",8413344,8413368
"1834","chr19",9980603,9980643
"1835","chr19",10432452,10432474
"1836","chr19",10986524,10986552
"1837","chr19",11262453,11262496
"1838","chr19",11262514,11262546
"1839","chr19",11384668,11384703
"1840","chr19",11481003,11481020
"1841","chr19",11798193,11798213
"1842","chr19",12156311,12156334
"1843","chr19",12161269,12161289
"1844","chr19",13094733,13094750
"1845","chr19",13136453,13136475
"1846","chr19",13187553,13187612
"1847","chr19",13231352,13231380
"1848","chr19",13393493,13393538
"1849","chr19",13795615,13795641
"1850","chr19",15107327,15107386
"1851","chr19",15238858,15238912
"1852","chr19",15449681,15449701
"1853","chr19",15563557,15563574
"1854","chr19",15571243,15571278
"1855","chr19",15871141,15871158
"1856","chr19",15925730,15925759
"1857","chr19",16520205,16520231
"1858","chr19",16600083,16600105
"1859","chr19",16874270,16875902
"1860","chr19",17026678,17026708
"1861","chr19",17245827,17245852
"1862","chr19",17342053,17342129
"1863","chr19",17947800,17947827
"1864","chr19",18156115,18156148
"1865","chr19",18226182,18226216
"1866","chr19",18295055,18295950
"1867","chr19",18443194,18443211
"1868","chr19",18606842,18606874
"1869","chr19",18730952,18730988
"1870","chr19",18929297,18929331
"1871","chr19",19056042,19056070
"1872","chr19",19248626,19248646
"1873","chr19",19249792,19249833
"1874","chr19",19257882,19257905
"1875","chr19",19533442,19533509
"1876","chr19",19628813,19628838
"1877","chr19",19643609,19643632
"1878","chr19",19982163,19982182
"1879","chr19",23420713,23420730
"1880","chr19",29095372,29095587
"1881","chr19",29694704,29694722
"1882","chr19",30415033,30415286
"1883","chr19",30483471,30483499
"1884","chr19",31355188,31355211
"1885","chr19",31359065,31359093
"1886","chr19",31926603,31926820
"1887","chr19",33194658,33194746
"1888","chr19",33747550,33747582
"1889","chr19",33872333,33872383
"1890","chr19",34365134,34365157
"1891","chr19",34426251,34426268
"1892","chr19",34513492,34513511
"1893","chr19",35253396,35253413
"1894","chr19",35269029,35269065
"1895","chr19",35269188,35269217
"1896","chr19",35269725,35269742
"1897","chr19",35718289,35718325
"1898","chr19",35775723,35775757
"1899","chr19",36279740,36279798
"1900","chr19",36287344,36287404
"1901","chr19",36292417,36292469
"1902","chr19",36302538,36302592
"1903","chr19",36307583,36307635
"1904","chr19",36887173,36887198
"1905","chr19",37855039,37855070
"1906","chr19",38081728,38081757
"1907","chr19",38524068,38524085
"1908","chr19",38644842,38644867
"1909","chr19",38849704,38849753
"1910","chr19",39406768,39406802
"1911","chr19",39515578,39515597
"1912","chr19",40463527,40463603
"1913","chr19",40467178,40467231
"1914","chr19",40597140,40597177
"1915","chr19",40597317,40597340
"1916","chr19",40690743,40690760
"1917","chr19",40959842,40959949
"1918","chr19",40960047,40960280
"1919","chr19",40960320,40960390
"1920","chr19",41330996,41331048
"1921","chr19",42253860,42253887
"1922","chr19",42391840,42391861
"1923","chr19",44846415,44846434
"1924","chr19",44903205,44903225
"1925","chr19",45064465,45064510
"1926","chr19",45076379,45076427
"1927","chr19",45195546,45195602
"1928","chr19",45506850,45506874
"1929","chr19",45533640,45533667
"1930","chr19",45681500,45681530
"1931","chr19",45771741,45771762
"1932","chr19",45826794,45826819
"1933","chr19",46198001,46198028
"1934","chr19",46745831,46745857
"1935","chr19",46746095,46746116
"1936","chr19",47226328,47226352
"1937","chr19",47231234,47231265
"1938","chr19",47243283,47243326
"1939","chr19",47802037,47802093
"1940","chr19",47861125,47861165
"1941","chr19",47991439,47991903
"1942","chr19",48548174,48548713
"1943","chr19",49006438,49006457
"1944","chr19",49107821,49107839
"1945","chr19",49423274,49423301
"1946","chr19",49591791,49591818
"1947","chr19",49597935,49597958
"1948","chr19",50280592,50280618
"1949","chr19",50473275,50473298
"1950","chr19",50496869,50496889
"1951","chr19",50568222,50568297
"1952","chr19",50568343,50568371
"1953","chr19",50568459,50568525
"1954","chr19",50619384,50619445
"1955","chr19",50619901,50619994
"1956","chr19",50695080,50695108
"1957","chr19",50719819,50719869
"1958","chr19",50931066,50931093
"1959","chr19",50938327,50938353
"1960","chr19",50949177,50949221
"1961","chr19",51043538,51043560
"1962","chr19",51312748,51312765
"1963","chr19",52527514,52527542
"1964","chr19",52676037,52676061
"1965","chr19",52942710,52942738
"1966","chr19",53867813,53867844
"1967","chr19",53982004,53982043
"1968","chr19",53982546,53982631
"1969","chr19",54133769,54134358
"1970","chr19",54171966,54171995
"1971","chr19",54189148,54189175
"1972","chr19",55242285,55242321
"1973","chr19",55284493,55284513
"1974","chr19",55452547,55452590
"1975","chr19",55579541,55579595
"1976","chr19",55605591,55605619
"1977","chr19",55781138,55781172
"1978","chr19",56140757,56140774
"1979","chr19",56297373,56297440
"1980","chr19",56538768,56538879
"1981","chr19",56970518,56970549
"1982","chr19",58059342,58059368
"1983","chr19",58118470,58118505
"1984","chr2",32388,32405
"1985","chr2",46611,46628
"1986","chr2",676987,677015
"1987","chr2",1101266,1101286
"1988","chr2",1155979,1156001
"1989","chr2",1221214,1222172
"1990","chr2",1850183,1850252
"1991","chr2",1942993,1943129
"1992","chr2",2696266,2696287
"1993","chr2",3345949,3345969
"1994","chr2",4966597,4966790
"1995","chr2",6917826,6917887
"1996","chr2",6938219,6938250
"1997","chr2",8390496,8390950
"1998","chr2",8944649,8944684
"1999","chr2",9474539,9474557
"2000","chr2",9565948,9565974
"2001","chr2",9630456,9630478
"2002","chr2",9652179,9652560
"2003","chr2",9679725,9679743
"2004","chr2",10043622,10043639
"2005","chr2",10399209,10399607
"2006","chr2",11123572,11123604
"2007","chr2",11155100,11155151
"2008","chr2",11155286,11155351
"2009","chr2",11157388,11157405
"2010","chr2",11344312,11344350
"2011","chr2",11538693,11538722
"2012","chr2",11636715,11637104
"2013","chr2",11746554,11746594
"2014","chr2",13604988,13605021
"2015","chr2",15781355,15781382
"2016","chr2",18887263,18887302
"2017","chr2",20236412,20236578
"2018","chr2",21721754,21721779
"2019","chr2",22957530,22957547
"2020","chr2",23385853,23385871
"2021","chr2",23950000,23950027
"2022","chr2",24084341,24084420
"2023","chr2",24491167,24491212
"2024","chr2",25131914,25131946
"2025","chr2",25340854,25340878
"2026","chr2",29228785,29228822
"2027","chr2",29362264,29362304
"2028","chr2",29685630,29685651
"2029","chr2",32644806,32644828
"2030","chr2",35674644,35674709
"2031","chr2",36834919,36834951
"2032","chr2",36966899,36966928
"2033","chr2",37156911,37156939
"2034","chr2",42048145,42048162
"2035","chr2",42154590,42154631
"2036","chr2",42466412,42466433
"2037","chr2",43156147,43156165
"2038","chr2",43194513,43194534
"2039","chr2",43232830,43232847
"2040","chr2",45187668,45187685
"2041","chr2",45672188,45672448
"2042","chr2",45672446,45672491
"2043","chr2",46184425,46184462
"2044","chr2",47409068,47409125
"2045","chr2",48084031,48084058
"2046","chr2",53787126,53787163
"2047","chr2",54255567,54255590
"2048","chr2",60521359,60521385
"2049","chr2",61574968,61574988
"2050","chr2",63022264,63022316
"2051","chr2",63059974,63060005
"2052","chr2",64547055,64547078
"2053","chr2",64768704,64768726
"2054","chr2",64988911,64988955
"2055","chr2",65422078,65422105
"2056","chr2",66434185,66434205
"2057","chr2",66889222,66889244
"2058","chr2",67652694,67652718
"2059","chr2",68706104,68706174
"2060","chr2",69683583,69683601
"2061","chr2",72149076,72149122
"2062","chr2",72919181,72919218
"2063","chr2",77413699,77413721
"2064","chr2",80003089,80003112
"2065","chr2",85133613,85133640
"2066","chr2",85435012,85435041
"2067","chr2",85754393,85754419
"2068","chr2",85754557,85754575
"2069","chr2",86226076,86226140
"2070","chr2",86913996,86914017
"2071","chr2",86914019,86914954
"2072","chr2",87353069,87353156
"2073","chr2",87353667,87353693
"2074","chr2",87353962,87354010
"2075","chr2",87354269,87354417
"2076","chr2",87354781,87354826
"2077","chr2",87354916,87355001
"2078","chr2",87355829,87355852
"2079","chr2",87356882,87356917
"2080","chr2",87357264,87357336
"2081","chr2",87357777,87357839
"2082","chr2",87357889,87357918
"2083","chr2",87358313,87358349
"2084","chr2",87472965,87472984
"2085","chr2",87642187,87642222
"2086","chr2",87645535,87645597
"2087","chr2",87824715,87824888
"2088","chr2",87825374,87825492
"2089","chr2",87825494,87825545
"2090","chr2",89811301,89835239
"2091","chr2",90248906,90248995
"2092","chr2",90249312,90249360
"2093","chr2",90249887,90249913
"2094","chr2",90250182,90250230
"2095","chr2",90250489,90250515
"2096","chr2",90251136,90251227
"2097","chr2",90251359,90251424
"2098","chr2",90252043,90252066
"2099","chr2",90253096,90253131
"2100","chr2",90253990,90254052
"2101","chr2",90254102,90254131
"2102","chr2",90254524,90254560
"2103","chr2",90296395,90298617
"2104","chr2",91498434,91501095
"2105","chr2",91562202,91562238
"2106","chr2",91562634,91562663
"2107","chr2",91563170,91563242
"2108","chr2",91563589,91563624
"2109","chr2",91564654,91564677
"2110","chr2",91565505,91565567
"2111","chr2",91565686,91565731
"2112","chr2",91566170,91566243
"2113","chr2",91566502,91566536
"2114","chr2",91566819,91566845
"2115","chr2",91567356,91567443
"2116","chr2",91567760,91567849
"2117","chr2",91981826,91981913
"2118","chr2",91982412,91982432
"2119","chr2",91982707,91982755
"2120","chr2",91983009,91983097
"2121","chr2",91983661,91983766
"2122","chr2",91983897,91983963
"2123","chr2",91986026,91986087
"2124","chr2",91986511,91986573
"2125","chr2",94208332,94208390
"2126","chr2",94212309,94212358
"2127","chr2",94212649,94212736
"2128","chr2",94213527,94213561
"2129","chr2",94213831,94213968
"2130","chr2",94214136,94214168
"2131","chr2",94214467,94214558
"2132","chr2",94214710,94214761
"2133","chr2",94215399,94215420
"2134","chr2",94216832,94216904
"2135","chr2",94217344,94217406
"2136","chr2",94217864,94217900
"2137","chr2",95242814,95242835
"2138","chr2",95274619,95274645
"2139","chr2",95346592,95346615
"2140","chr2",95483834,95483856
"2141","chr2",96150184,96150211
"2142","chr2",96823405,96823423
"2143","chr2",96894348,96894427
"2144","chr2",96907536,96907560
"2145","chr2",96973217,96973240
"2146","chr2",98176276,98176333
"2147","chr2",98544046,98544064
"2148","chr2",98694053,98694091
"2149","chr2",98731172,98731211
"2150","chr2",100938537,100938598
"2151","chr2",101151444,101151487
"2152","chr2",101697656,101697675
"2153","chr2",102002267,102004046
"2154","chr2",104855294,104855487
"2155","chr2",104855819,104855856
"2156","chr2",106571004,106571039
"2157","chr2",106757808,106757831
"2158","chr2",107133760,107133905
"2159","chr2",108534653,108534695
"2160","chr2",108950194,108950255
"2161","chr2",109760345,109760465
"2162","chr2",110611030,110611150
"2163","chr2",111469117,111469165
"2164","chr2",111477237,111477256
"2165","chr2",111672019,111672100
"2166","chr2",111970663,111970867
"2167","chr2",112607173,112607383
"2168","chr2",112719826,112719843
"2169","chr2",113067088,113067275
"2170","chr2",113602929,113603480
"2171","chr2",116976997,116977099
"2172","chr2",118014107,118014133
"2173","chr2",119146772,119146795
"2174","chr2",120244283,120244310
"2175","chr2",121892034,121892085
"2176","chr2",122159281,122159318
"2177","chr2",122199026,122199124
"2178","chr2",123053081,123053100
"2179","chr2",126656201,126656227
"2180","chr2",126776695,126776753
"2181","chr2",126802534,126802564
"2182","chr2",127334105,127334122
"2183","chr2",127566566,127566592
"2184","chr2",129450410,129450453
"2185","chr2",130163135,130163159
"2186","chr2",130902226,130902259
"2187","chr2",131123767,131123793
"2188","chr2",131812730,131812810
"2189","chr2",132259107,132259133
"2190","chr2",134120720,134120737
"2191","chr2",134191732,134191752
"2192","chr2",136998910,136998959
"2193","chr2",141544382,141544452
"2194","chr2",146068823,146068860
"2195","chr2",151735424,151735441
"2196","chr2",154305382,154305406
"2197","chr2",154561197,154561229
"2198","chr2",155032094,155032125
"2199","chr2",156489723,156489813
"2200","chr2",156535275,156535380
"2201","chr2",162934314,162934352
"2202","chr2",168048504,168048521
"2203","chr2",168247287,168247314
"2204","chr2",168247545,168247571
"2205","chr2",169733603,169733627
"2206","chr2",169734139,169734191
"2207","chr2",170770830,170770875
"2208","chr2",176092853,176092891
"2209","chr2",176093058,176093099
"2210","chr2",176107582,176107653
"2211","chr2",176149383,176149400
"2212","chr2",176198929,176198971
"2213","chr2",177392858,177392887
"2214","chr2",178231819,178231838
"2215","chr2",179861434,179861452
"2216","chr2",181891920,181891942
"2217","chr2",183038584,183038602
"2218","chr2",187097106,187097148
"2219","chr2",190308012,190308047
"2220","chr2",190649077,190649132
"2221","chr2",195434624,195434646
"2222","chr2",196491370,196491407
"2223","chr2",197705241,197705268
"2224","chr2",198742161,198742178
"2225","chr2",200770179,200770219
"2226","chr2",202376512,202376547
"2227","chr2",202380912,202380952
"2228","chr2",203039290,203039355
"2229","chr2",204353480,204353523
"2230","chr2",204545612,204545655
"2231","chr2",205199467,205199516
"2232","chr2",206241009,206241027
"2233","chr2",207609773,207609825
"2234","chr2",208577412,208577435
"2235","chr2",208977833,208977926
"2236","chr2",216633549,216633590
"2237","chr2",216636906,216636928
"2238","chr2",217859025,217859099
"2239","chr2",218015165,218015188
"2240","chr2",218032993,218033010
"2241","chr2",218308945,218308964
"2242","chr2",218583234,218583287
"2243","chr2",218845893,218845938
"2244","chr2",218878127,218878154
"2245","chr2",219059128,219059145
"2246","chr2",219178405,219178432
"2247","chr2",219430892,219430909
"2248","chr2",219441859,219441895
"2249","chr2",219441968,219442007
"2250","chr2",219534765,219534822
"2251","chr2",220425035,220425092
"2252","chr2",222971802,222971835
"2253","chr2",224585359,224585385
"2254","chr2",224999448,224999515
"2255","chr2",225395508,225395534
"2256","chr2",228586021,228586043
"2257","chr2",229591817,229591842
"2258","chr2",230987475,230987513
"2259","chr2",231384244,231384271
"2260","chr2",231597289,231597314
"2261","chr2",232371693,232371742
"2262","chr2",232378593,232378620
"2263","chr2",233170180,233170200
"2264","chr2",233354422,233354493
"2265","chr2",233354760,233354786
"2266","chr2",234259772,234260223
"2267","chr2",234300471,234300499
"2268","chr2",234497117,234497166
"2269","chr2",234858508,234858536
"2270","chr2",236051476,236051493
"2271","chr2",236142366,236142392
"2272","chr2",236237338,236237446
"2273","chr2",237518614,237518633
"2274","chr2",237524764,237524789
"2275","chr2",237627564,237627591
"2276","chr2",238451453,238451470
"2277","chr2",239343677,239343702
"2278","chr2",239737396,239738351
"2279","chr2",239921927,239922118
"2280","chr2",239952739,239952762
"2281","chr2",240435520,240435564
"2282","chr2",240568376,240568400
"2283","chr2",240640025,240641032
"2284","chr2",240896750,240896772
"2285","chr2",240961541,240961615
"2286","chr2",241272691,241272730
"2287","chr20",407943,408045
"2288","chr20",610040,610076
"2289","chr20",1117418,1117435
"2290","chr20",1380056,1380079
"2291","chr20",1937972,1938024
"2292","chr20",2652733,2652775
"2293","chr20",3808002,3808020
"2294","chr20",4124930,4125029
"2295","chr20",4248656,4248673
"2296","chr20",4981663,4981683
"2297","chr20",5604775,5604806
"2298","chr20",5610705,5610722
"2299","chr20",5799247,5799265
"2300","chr20",6162090,6162116
"2301","chr20",7903446,7903902
"2302","chr20",8831871,8832014
"2303","chr20",10646871,10646898
"2304","chr20",11121167,11121194
"2305","chr20",13221723,13221749
"2306","chr20",13692365,13692388
"2307","chr20",17226843,17226864
"2308","chr20",17433828,17433888
"2309","chr20",18614866,18614890
"2310","chr20",19212481,19212512
"2311","chr20",20368802,20368827
"2312","chr20",20907931,20907968
"2313","chr20",21421212,21421232
"2314","chr20",21504365,21504385
"2315","chr20",22834606,22834629
"2316","chr20",23638195,23638265
"2317","chr20",25082348,25082370
"2318","chr20",25139305,25139322
"2319","chr20",29352934,29352992
"2320","chr20",29745304,29745338
"2321","chr20",29750304,29750322
"2322","chr20",30285048,30285071
"2323","chr20",30497106,30497129
"2324","chr20",31051527,31106882
"2325","chr20",32058606,32058649
"2326","chr20",32059354,32059378
"2327","chr20",32150536,32150560
"2328","chr20",32407746,32407765
"2329","chr20",32457236,32457256
"2330","chr20",32584952,32584970
"2331","chr20",33001642,33001668
"2332","chr20",33025017,33025754
"2333","chr20",33490045,33490080
"2334","chr20",34131787,34131847
"2335","chr20",35497934,35497955
"2336","chr20",35600583,35600600
"2337","chr20",35629076,35629109
"2338","chr20",35652813,35652841
"2339","chr20",36065052,36065127
"2340","chr20",36306392,36306420
"2341","chr20",36461519,36461545
"2342","chr20",36461656,36461703
"2343","chr20",36826297,36826378
"2344","chr20",37354581,37354606
"2345","chr20",37411710,37411785
"2346","chr20",37893786,37893921
"2347","chr20",39047425,39047442
"2348","chr20",39047445,39047464
"2349","chr20",39130514,39130544
"2350","chr20",39136263,39136312
"2351","chr20",40664386,40664412
"2352","chr20",41354755,41354774
"2353","chr20",41895450,41895467
"2354","chr20",42177847,42177874
"2355","chr20",42481768,42481805
"2356","chr20",43095699,43095763
"2357","chr20",43770528,43770586
"2358","chr20",43812132,43812152
"2359","chr20",44754392,44754415
"2360","chr20",45348468,45348496
"2361","chr20",45641235,45641272
"2362","chr20",46174836,46174890
"2363","chr20",47785879,47785908
"2364","chr20",47921042,47921079
"2365","chr20",48598819,48598846
"2366","chr20",48633959,48634201
"2367","chr20",48704514,48704558
"2368","chr20",49188090,49188108
"2369","chr20",49430402,49430524
"2370","chr20",49484170,49484198
"2371","chr20",50009460,50009483
"2372","chr20",50040449,50040474
"2373","chr20",50451671,50451688
"2374","chr20",51113266,51113304
"2375","chr20",52040859,52040898
"2376","chr20",52377392,52377794
"2377","chr20",53708710,53708742
"2378","chr20",53735956,53735999
"2379","chr20",53827722,53827771
"2380","chr20",53949205,53949223
"2381","chr20",54343033,54343068
"2382","chr20",56455936,56455961
"2383","chr20",57974905,57975051
"2384","chr20",58478422,58478440
"2385","chr20",58584640,58584888
"2386","chr20",58692793,58692882
"2387","chr20",58891680,58891726
"2388","chr20",58915597,58915646
"2389","chr20",59514788,59514805
"2390","chr20",59587733,59587781
"2391","chr20",59675937,59675956
"2392","chr20",59826984,59827019
"2393","chr20",61031160,61031188
"2394","chr20",61193150,61193179
"2395","chr20",61483668,61483689
"2396","chr20",62065254,62065302
"2397","chr20",62220118,62220136
"2398","chr20",62220336,62220374
"2399","chr20",62238736,62238756
"2400","chr20",62354328,62354356
"2401","chr20",62422548,62422687
"2402","chr20",62448653,62448674
"2403","chr20",62490735,62490753
"2404","chr20",62817091,62817112
"2405","chr20",62860956,62860982
"2406","chr20",62861163,62861181
"2407","chr20",62980991,62981013
"2408","chr20",63002719,63002751
"2409","chr20",63292597,63292628
"2410","chr20",63351079,63351239
"2411","chr20",63359870,63359929
"2412","chr20",63439161,63439183
"2413","chr20",63641889,63641949
"2414","chr20",63642048,63642104
"2415","chr20",63693451,63693767
"2416","chr20",63739711,63739774
"2417","chr20",63739828,63739854
"2418","chr20",63740224,63740250
"2419","chr20",63895542,63895562
"2420","chr20",63969836,63969862
"2421","chr20",64083738,64083758
"2422","chr20",64255876,64255896
"2423","chr21",5101750,5101786
"2424","chr21",6040059,6040083
"2425","chr21",6111063,6111098
"2426","chr21",6152697,6152739
"2427","chr21",7915871,7957766
"2428","chr21",8202491,8202522
"2429","chr21",8214651,8214672
"2430","chr21",8221788,8221849
"2431","chr21",8246883,8246914
"2432","chr21",8253712,8253751
"2433","chr21",8258874,8258895
"2434","chr21",8385538,8385569
"2435","chr21",8392532,8392575
"2436","chr21",8402454,8402502
"2437","chr21",8404787,8404848
"2438","chr21",8411140,8413320
"2439","chr21",8429907,8429938
"2440","chr21",8436746,8436785
"2441","chr21",8441909,8441930
"2442","chr21",8448994,8449055
"2443","chr21",8655350,8655399
"2444","chr21",8655692,8655739
"2445","chr21",8656569,8656603
"2446","chr21",8656862,8656935
"2447","chr21",8657254,8657304
"2448","chr21",8658352,8658381
"2449","chr21",8659815,8659887
"2450","chr21",8660219,8660246
"2451","chr21",8988039,8988082
"2452","chr21",9704044,9704067
"2453","chr21",10651737,10738591
"2454","chr21",13853603,13853629
"2455","chr21",13872950,13872976
"2456","chr21",13985213,13985243
"2457","chr21",13985912,13985940
"2458","chr21",13986298,13986337
"2459","chr21",13986637,13986713
"2460","chr21",13986856,13986952
"2461","chr21",13987158,13987242
"2462","chr21",13987310,13987352
"2463","chr21",13987542,13987591
"2464","chr21",13987701,13987769
"2465","chr21",14056351,14056395
"2466","chr21",14056976,14057018
"2467","chr21",14057088,14057105
"2468","chr21",14057818,14057838
"2469","chr21",14058277,14058355
"2470","chr21",14058640,14058734
"2471","chr21",14059270,14059297
"2472","chr21",17510287,17510351
"2473","chr21",22977752,22977789
"2474","chr21",27935210,27935232
"2475","chr21",28719479,28719505
"2476","chr21",30741889,30741939
"2477","chr21",30755189,30755224
"2478","chr21",31759870,31759892
"2479","chr21",32364923,32364942
"2480","chr21",32809280,32809394
"2481","chr21",32983142,32983220
"2482","chr21",33018431,33018490
"2483","chr21",33403342,33403378
"2484","chr21",34938498,34938580
"2485","chr21",35106755,35106808
"2486","chr21",35706068,35706086
"2487","chr21",36542843,36542874
"2488","chr21",36707943,36707968
"2489","chr21",37367637,37367663
"2490","chr21",37367944,37367978
"2491","chr21",37368104,37368122
"2492","chr21",38207432,38208011
"2493","chr21",39509298,39509316
"2494","chr21",40138376,40139132
"2495","chr21",40141976,40141999
"2496","chr21",41586550,41586587
"2497","chr21",42182874,42182898
"2498","chr21",42219223,42219254
"2499","chr21",42513726,42513750
"2500","chr21",42662448,42663352
"2501","chr21",42974739,42974771
"2502","chr21",43385531,43385573
"2503","chr21",43427164,43427199
"2504","chr21",43498485,43498509
"2505","chr21",44241004,44241028
"2506","chr21",44293942,44294336
"2507","chr21",44299996,44300047
"2508","chr21",44522938,44525191
"2509","chr21",44710413,44710436
"2510","chr21",44968060,44968079
"2511","chr21",44988491,44988538
"2512","chr21",45018905,45018929
"2513","chr21",45021012,45021034
"2514","chr21",45033876,45033893
"2515","chr21",45287191,45287221
"2516","chr21",45784336,45784481
"2517","chr21",46069445,46069531
"2518","chr21",46116917,46116956
"2519","chr21",46307437,46307459
"2520","chr21",46311635,46312133
"2521","chr21",46414419,46414439
"2522","chr22",10632793,10632840
"2523","chr22",10633698,10633732
"2524","chr22",10633991,10634064
"2525","chr22",10634383,10634433
"2526","chr22",10635500,10635523
"2527","chr22",10636957,10637090
"2528","chr22",10637346,10637373
"2529","chr22",11254044,11254063
"2530","chr22",11255753,11255775
"2531","chr22",11261950,11261981
"2532","chr22",11613895,11613948
"2533","chr22",11626592,11626630
"2534","chr22",12178605,12178716
"2535","chr22",16527342,16527450
"2536","chr22",16527736,16527763
"2537","chr22",16528101,16528123
"2538","chr22",16528904,16529001
"2539","chr22",16529550,16529660
"2540","chr22",16530483,16530500
"2541","chr22",16531515,16531550
"2542","chr22",16532275,16532318
"2543","chr22",16532398,16532460
"2544","chr22",16532588,16532641
"2545","chr22",16532904,16532958
"2546","chr22",17199113,17199131
"2547","chr22",18044928,18044951
"2548","chr22",19761029,19761077
"2549","chr22",20061892,20061917
"2550","chr22",20144535,20144556
"2551","chr22",20150300,20150449
"2552","chr22",20251502,20252144
"2553","chr22",20564478,20564654
"2554","chr22",20918950,20918976
"2555","chr22",21557946,21557971
"2556","chr22",22288875,22288911
"2557","chr22",22289231,22289266
"2558","chr22",22289306,22289335
"2559","chr22",22289527,22289595
"2560","chr22",22289872,22289944
"2561","chr22",22291358,22291381
"2562","chr22",22292134,22292195
"2563","chr22",22292466,22292611
"2564","chr22",22292670,22292712
"2565","chr22",22292895,22292926
"2566","chr22",22293199,22293233
"2567","chr22",22294100,22294127
"2568","chr22",23070507,23070532
"2569","chr22",23118864,23118882
"2570","chr22",23402667,23402694
"2571","chr22",23457116,23457134
"2572","chr22",23499516,23499533
"2573","chr22",23692804,23692830
"2574","chr22",23839738,23839784
"2575","chr22",24156091,24156139
"2576","chr22",24329776,24329793
"2577","chr22",24938071,24938100
"2578","chr22",25098284,25098301
"2579","chr22",25111761,25111787
"2580","chr22",25573917,25573951
"2581","chr22",25948180,25948338
"2582","chr22",26232347,26232395
"2583","chr22",26235998,26236019
"2584","chr22",26429604,26429629
"2585","chr22",26590191,26590210
"2586","chr22",27415908,27415952
"2587","chr22",27427681,27427747
"2588","chr22",27794919,27794936
"2589","chr22",27869077,27869102
"2590","chr22",29704305,29704362
"2591","chr22",29734823,29734849
"2592","chr22",29827900,29827980
"2593","chr22",30317414,30317438
"2594","chr22",30387147,30387164
"2595","chr22",30544476,30544495
"2596","chr22",30574608,30574644
"2597","chr22",30635796,30635835
"2598","chr22",30721245,30721276
"2599","chr22",30778304,30778334
"2600","chr22",30803073,30803103
"2601","chr22",31107584,31107605
"2602","chr22",31202521,31202539
"2603","chr22",31276727,31276745
"2604","chr22",31346203,31346252
"2605","chr22",32612256,32612276
"2606","chr22",32721427,32721455
"2607","chr22",32990268,32990457
"2608","chr22",33052387,33052437
"2609","chr22",33332794,33332826
"2610","chr22",34178256,34178338
"2611","chr22",34777940,34777970
"2612","chr22",36028620,36028637
"2613","chr22",36817607,36817628
"2614","chr22",36952026,36952045
"2615","chr22",37393344,37393362
"2616","chr22",37427859,37427886
"2617","chr22",37501101,37501122
"2618","chr22",37545208,37545225
"2619","chr22",37786144,37786162
"2620","chr22",38109758,38109784
"2621","chr22",38317348,38317375
"2622","chr22",38336248,38336296
"2623","chr22",38398921,38398946
"2624","chr22",38872066,38872084
"2625","chr22",39101146,39101173
"2626","chr22",39145272,39145295
"2627","chr22",39152470,39152487
"2628","chr22",39703581,39703638
"2629","chr22",39994904,39994931
"2630","chr22",39995004,39995039
"2631","chr22",40951150,40951179
"2632","chr22",41325228,41325318
"2633","chr22",41911581,41911605
"2634","chr22",41915070,41915109
"2635","chr22",42270728,42270778
"2636","chr22",42355099,42355117
"2637","chr22",42649679,42649705
"2638","chr22",42856945,42856972
"2639","chr22",43151471,43151494
"2640","chr22",44331718,44331752
"2641","chr22",44331888,44331958
"2642","chr22",44498233,44498263
"2643","chr22",44633754,44634106
"2644","chr22",44668730,44668767
"2645","chr22",44881032,44881054
"2646","chr22",45009463,45009489
"2647","chr22",45142505,45142537
"2648","chr22",45205883,45205900
"2649","chr22",45240929,45241012
"2650","chr22",46035687,46035728
"2651","chr22",46487039,46487071
"2652","chr22",46631246,46631272
"2653","chr22",46642893,46643370
"2654","chr22",47371935,47371952
"2655","chr22",48086844,48086995
"2656","chr22",48212722,48213174
"2657","chr22",48484498,48484537
"2658","chr22",48520873,48520892
"2659","chr22",49091088,49091140
"2660","chr22",49117168,49117320
"2661","chr22",49299626,49299648
"2662","chr22",49748938,49748988
"2663","chr22",49961049,49961083
"2664","chr22",50178188,50178226
"2665","chr22",50185883,50185901
"2666","chr22",50261342,50261376
"2667","chr22",50270313,50270349
"2668","chr22",50612858,50612908
"2669","chr22",50628181,50628232
"2670","chr22",50674487,50674516
"2671","chr3",4744899,4745023
"2672","chr3",5013694,5013778
"2673","chr3",5104022,5104155
"2674","chr3",5115998,5116068
"2675","chr3",5796408,5796438
"2676","chr3",6827774,6827812
"2677","chr3",8850555,8850575
"2678","chr3",9397652,9397691
"2679","chr3",9569455,9569483
"2680","chr3",9769950,9769967
"2681","chr3",9846589,9846609
"2682","chr3",9952144,9952181
"2683","chr3",10240538,10240555
"2684","chr3",10707979,10707997
"2685","chr3",10951676,10951719
"2686","chr3",12768885,12768956
"2687","chr3",13062199,13062224
"2688","chr3",13282756,13282783
"2689","chr3",13286389,13286409
"2690","chr3",13549162,13549189
