"","seqnames","start","end"
"18768","chr18",30674111,30674141
"18769","chr18",30722293,30722312
"18770","chr18",30739317,30739375
"18771","chr18",30947965,30947994
"18772","chr18",30984730,30984756
"18773","chr18",31027465,31027510
"18774","chr18",31123304,31123346
"18775","chr18",31173112,31173132
"18776","chr18",31267352,31267381
"18777","chr18",31306236,31306253
"18778","chr18",31342899,31342917
"18779","chr18",31371721,31371795
"18780","chr18",31396355,31396381
"18781","chr18",31457522,31457643
"18782","chr18",31529321,31529339
"18783","chr18",31534509,31534528
"18784","chr18",31578926,31578955
"18785","chr18",31691293,31691346
"18786","chr18",31708568,31708603
"18787","chr18",31712288,31712319
"18788","chr18",31737873,31737899
"18789","chr18",31781694,31781720
"18790","chr18",31836759,31836779
"18791","chr18",31856808,31856829
"18792","chr18",31928154,31928208
"18793","chr18",31988071,31988092
"18794","chr18",32030026,32030063
"18795","chr18",32043995,32044023
"18796","chr18",32091402,32091435
"18797","chr18",32093943,32093966
"18798","chr18",32097982,32098004
"18799","chr18",32108837,32108860
"18800","chr18",32145602,32145776
"18801","chr18",32295055,32295079
"18802","chr18",32343312,32343332
"18803","chr18",32505357,32505403
"18804","chr18",32581434,32581451
"18805","chr18",32884282,32884299
"18806","chr18",32952773,32952791
"18807","chr18",33091325,33091354
"18808","chr18",33167867,33167905
"18809","chr18",33177352,33177397
"18810","chr18",33240009,33240029
"18811","chr18",33241430,33241469
"18812","chr18",33309940,33309986
"18813","chr18",33351149,33351183
"18814","chr18",33400097,33400115
"18815","chr18",33409087,33409113
"18816","chr18",33450260,33450327
"18817","chr18",33555262,33555279
"18818","chr18",33690015,33690040
"18819","chr18",33968086,33968130
"18820","chr18",34123533,34123560
"18821","chr18",34133455,34133497
"18822","chr18",34500463,34500480
"18823","chr18",34603029,34603048
"18824","chr18",34753362,34753400
"18825","chr18",34866993,34867021
"18826","chr18",34912432,34912454
"18827","chr18",34914070,34914101
"18828","chr18",34917223,34917246
"18829","chr18",34925794,34925812
"18830","chr18",34984737,34985759
"18831","chr18",35017245,35017262
"18832","chr18",35202636,35202656
"18833","chr18",35226894,35226924
"18834","chr18",35230606,35230631
"18835","chr18",35374494,35374512
"18836","chr18",35426390,35426416
"18837","chr18",35452726,35452745
"18838","chr18",35555715,35555766
"18839","chr18",35575487,35575527
"18840","chr18",35726845,35726877
"18841","chr18",35787426,35787445
"18842","chr18",35821710,35821741
"18843","chr18",35955598,35955623
"18844","chr18",36076869,36076917
"18845","chr18",36092216,36092237
"18846","chr18",36093819,36093839
"18847","chr18",36450444,36450487
"18848","chr18",36529801,36529824
"18849","chr18",36551463,36551505
"18850","chr18",36793729,36793755
"18851","chr18",36951453,36951480
"18852","chr18",36994941,36994972
"18853","chr18",37002199,37002248
"18854","chr18",37014899,37014919
"18855","chr18",37022043,37022060
"18856","chr18",37158023,37158045
"18857","chr18",37177669,37177696
"18858","chr18",37226716,37226733
"18859","chr18",37383024,37383061
"18860","chr18",37521500,37521518
"18861","chr18",37588318,37588345
"18862","chr18",37622590,37622614
"18863","chr18",37715929,37715955
"18864","chr18",37745383,37745406
"18865","chr18",37825757,37825791
"18866","chr18",37842804,37842839
"18867","chr18",37942040,37942057
"18868","chr18",37981729,37981749
"18869","chr18",38031337,38031362
"18870","chr18",38037697,38037718
"18871","chr18",38068912,38068948
"18872","chr18",38135168,38135195
"18873","chr18",38154421,38154443
"18874","chr18",38217287,38217315
"18875","chr18",38375143,38375168
"18876","chr18",38453407,38453447
"18877","chr18",38477135,38477166
"18878","chr18",38543626,38543669
"18879","chr18",38552717,38552757
"18880","chr18",38603440,38603469
"18881","chr18",38632082,38632109
"18882","chr18",38767501,38767520
"18883","chr18",38815523,38815548
"18884","chr18",38955113,38955141
"18885","chr18",38992386,38992426
"18886","chr18",38998215,38998256
"18887","chr18",39057284,39057301
"18888","chr18",39271482,39271503
"18889","chr18",39320259,39320281
"18890","chr18",39320612,39320632
"18891","chr18",39470142,39470160
"18892","chr18",39490745,39490762
"18893","chr18",39503321,39503339
"18894","chr18",39523199,39523229
"18895","chr18",39629681,39629704
"18896","chr18",39646781,39646798
"18897","chr18",39657384,39657412
"18898","chr18",39691816,39691848
"18899","chr18",39859994,39860042
"18900","chr18",39882191,39882251
"18901","chr18",39919954,39919979
"18902","chr18",39956238,39956257
"18903","chr18",40024022,40024039
"18904","chr18",40186231,40186249
"18905","chr18",40266752,40266783
"18906","chr18",40322984,40323015
"18907","chr18",40338006,40338074
"18908","chr18",40367389,40367408
"18909","chr18",40408643,40408665
"18910","chr18",40489008,40489085
"18911","chr18",40534124,40534151
"18912","chr18",40646386,40646509
"18913","chr18",40692467,40692501
"18914","chr18",40693588,40693605
"18915","chr18",40743789,40743814
"18916","chr18",40743793,40743829
"18917","chr18",40780974,40780998
"18918","chr18",40820404,40820427
"18919","chr18",40833536,40833573
"18920","chr18",40848256,40848282
"18921","chr18",40872067,40872857
"18922","chr18",40990052,40990079
"18923","chr18",41079493,41079544
"18924","chr18",41118407,41118496
"18925","chr18",41220934,41220956
"18926","chr18",41278282,41278303
"18927","chr18",41349532,41349887
"18928","chr18",41448888,41448907
"18929","chr18",41466400,41466419
"18930","chr18",41608322,41608385
"18931","chr18",41628784,41628801
"18932","chr18",41666149,41666166
"18933","chr18",41755290,41755307
"18934","chr18",41771135,41771153
"18935","chr18",41781034,41781095
"18936","chr18",41835772,41835797
"18937","chr18",41855313,41855350
"18938","chr18",41973441,41973467
"18939","chr18",42040157,42040175
"18940","chr18",42295786,42295810
"18941","chr18",42438625,42438678
"18942","chr18",42546691,42546726
"18943","chr18",42712066,42712083
"18944","chr18",42722044,42722066
"18945","chr18",42729107,42729130
"18946","chr18",42753284,42753305
"18947","chr18",42782486,42782525
"18948","chr18",42856828,42856847
"18949","chr18",42930545,42930572
"18950","chr18",42957788,42957822
"18951","chr18",43001022,43001094
"18952","chr18",43102446,43102468
"18953","chr18",43104704,43104730
"18954","chr18",43196885,43196906
"18955","chr18",43216747,43216777
"18956","chr18",43222428,43222456
"18957","chr18",43297744,43297772
"18958","chr18",43326669,43326705
"18959","chr18",43369287,43369330
"18960","chr18",43369483,43369529
"18961","chr18",43395451,43395473
"18962","chr18",43427832,43427850
"18963","chr18",43491359,43491388
"18964","chr18",43620131,43620154
"18965","chr18",43740883,43740902
"18966","chr18",43743980,43744002
"18967","chr18",43750869,43750907
"18968","chr18",43899415,43899432
"18969","chr18",43918645,43918682
"18970","chr18",43998077,43998107
"18971","chr18",44151915,44151941
"18972","chr18",44156661,44156682
"18973","chr18",44352598,44352642
"18974","chr18",44360328,44362361
"18975","chr18",44488770,44488800
"18976","chr18",44498956,44498980
"18977","chr18",44544011,44545029
"18978","chr18",44601357,44601382
"18979","chr18",44622016,44622052
"18980","chr18",44663903,44663924
"18981","chr18",44665500,44665519
"18982","chr18",44684637,44684659
"18983","chr18",44716561,44716579
"18984","chr18",44788771,44788814
"18985","chr18",44861219,44861256
"18986","chr18",45042147,45042167
"18987","chr18",45080164,45080199
"18988","chr18",45246565,45246587
"18989","chr18",45299448,45299469
"18990","chr18",45378764,45378790
"18991","chr18",45540053,45540087
"18992","chr18",45542036,45542072
"18993","chr18",45576273,45576293
"18994","chr18",45706032,45706049
"18995","chr18",45723218,45723352
"18996","chr18",45726629,45726657
"18997","chr18",45751787,45751814
"18998","chr18",45830574,45830603
"18999","chr18",46026718,46026742
"19000","chr18",46037141,46037162
"19001","chr18",46107026,46107047
"19002","chr18",46151285,46151306
"19003","chr18",46167319,46167360
"19004","chr18",46194784,46194801
"19005","chr18",46195267,46195286
"19006","chr18",46209291,46209308
"19007","chr18",46300146,46300172
"19008","chr18",46305566,46305583
"19009","chr18",46375554,46375598
"19010","chr18",46384855,46384893
"19011","chr18",46440991,46441008
"19012","chr18",46581007,46581030
"19013","chr18",46701131,46701159
"19014","chr18",46719656,46719853
"19015","chr18",46751362,46751411
"19016","chr18",46855980,46856023
"19017","chr18",46922880,46922951
"19018","chr18",46951780,46951798
"19019","chr18",47135252,47135278
"19020","chr18",47156770,47156808
"19021","chr18",47237684,47237714
"19022","chr18",47346704,47346727
"19023","chr18",47472490,47472517
"19024","chr18",47510373,47510413
"19025","chr18",47511687,47511735
"19026","chr18",47549585,47549624
"19027","chr18",47594278,47594295
"19028","chr18",47636327,47636360
"19029","chr18",47684715,47685057
"19030","chr18",47881869,47881892
"19031","chr18",47953216,47953242
"19032","chr18",47988719,47988746
"19033","chr18",48032107,48032129
"19034","chr18",48091239,48091263
"19035","chr18",48270254,48270276
"19036","chr18",48271523,48271568
"19037","chr18",48274330,48274353
"19038","chr18",48354188,48354206
"19039","chr18",48383257,48383280
"19040","chr18",48415500,48415517
"19041","chr18",48421221,48421240
"19042","chr18",48635291,48635346
"19043","chr18",48881886,48881917
"19044","chr18",48907861,48907884
"19045","chr18",48953364,48953400
"19046","chr18",48970771,48970788
"19047","chr18",49028873,49028890
"19048","chr18",49079394,49079423
"19049","chr18",49186921,49186941
"19050","chr18",49295914,49295939
"19051","chr18",49410777,49410803
"19052","chr18",49419360,49419393
"19053","chr18",49427482,49427507
"19054","chr18",49432600,49432621
"19055","chr18",49494259,49494289
"19056","chr18",49499923,49499946
"19057","chr18",49524865,49524889
"19058","chr18",49545477,49545494
"19059","chr18",49635420,49635437
"19060","chr18",49797266,49797288
"19061","chr18",49963387,49963439
"19062","chr18",50043238,50043706
"19063","chr18",50229727,50229753
"19064","chr18",50317642,50317668
"19065","chr18",50343942,50343970
"19066","chr18",50384857,50384906
"19067","chr18",50614438,50614456
"19068","chr18",50710780,50710828
"19069","chr18",50786539,50786558
"19070","chr18",50824439,50824472
"19071","chr18",50825075,50825101
"19072","chr18",50827210,50827228
"19073","chr18",50834930,50834947
"19074","chr18",50945110,50945132
"19075","chr18",50946111,50946142
"19076","chr18",50958291,50958333
"19077","chr18",50967041,50967069
"19078","chr18",51062484,51062517
"19079","chr18",51146844,51146863
"19080","chr18",51280593,51280614
"19081","chr18",51300490,51300635
"19082","chr18",51314410,51314435
"19083","chr18",51413061,51413078
"19084","chr18",51450606,51451696
"19085","chr18",51458920,51458995
"19086","chr18",51467314,51467338
"19087","chr18",51488264,51488284
"19088","chr18",51510408,51510440
"19089","chr18",51534656,51534706
"19090","chr18",51613109,51613136
"19091","chr18",51676413,51676441
"19092","chr18",51781546,51781628
"19093","chr18",51791364,51791390
"19094","chr18",51937995,51938016
"19095","chr18",51953279,51953315
"19096","chr18",51963765,51963786
"19097","chr18",52021416,52021456
"19098","chr18",52058297,52058317
"19099","chr18",52135695,52135719
"19100","chr18",52155275,52155292
"19101","chr18",52172467,52172485
"19102","chr18",52229450,52229470
"19103","chr18",52385273,52385291
"19104","chr18",52472912,52472934
"19105","chr18",52495736,52495771
"19106","chr18",52514219,52514246
"19107","chr18",52540598,52540624
"19108","chr18",52687284,52687301
"19109","chr18",52998083,52998113
"19110","chr18",53004685,53004715
"19111","chr18",53131954,53131984
"19112","chr18",53208106,53208123
"19113","chr18",53221153,53221170
"19114","chr18",53313238,53313260
"19115","chr18",53320071,53320090
"19116","chr18",53427808,53429142
"19117","chr18",53432838,53432860
"19118","chr18",53460275,53460303
"19119","chr18",53465752,53465779
"19120","chr18",53487530,53487548
"19121","chr18",53581983,53582000
"19122","chr18",53591021,53591053
"19123","chr18",53605096,53605120
"19124","chr18",53654171,53654193
"19125","chr18",53698478,53698518
"19126","chr18",53773758,53773780
"19127","chr18",53969440,53969475
"19128","chr18",54088130,54088156
"19129","chr18",54147931,54147953
"19130","chr18",54163426,54163448
"19131","chr18",54335168,54335209
"19132","chr18",54516254,54516292
"19133","chr18",54578777,54578808
"19134","chr18",54766466,54766508
"19135","chr18",54799615,54799648
"19136","chr18",54865238,54865274
"19137","chr18",54868604,54868624
"19138","chr18",54909381,54909399
"19139","chr18",54936093,54936319
"19140","chr18",54968408,54968434
"19141","chr18",54986960,54986979
"19142","chr18",55002958,55002983
"19143","chr18",55065600,55065634
"19144","chr18",55193844,55193948
"19145","chr18",55211749,55211781
"19146","chr18",55237468,55237486
"19147","chr18",55246233,55246262
"19148","chr18",55251931,55251949
"19149","chr18",55269216,55269235
"19150","chr18",55365157,55365192
"19151","chr18",55583334,55583372
"19152","chr18",55611765,55611783
"19153","chr18",55648253,55648280
"19154","chr18",55706298,55706317
"19155","chr18",55864336,55864353
"19156","chr18",55876133,55876151
"19157","chr18",56026019,56026041
"19158","chr18",56054054,56054094
"19159","chr18",56262032,56262108
"19160","chr18",56512944,56512963
"19161","chr18",56542986,56543007
"19162","chr18",56591352,56591388
"19163","chr18",56692432,56692454
"19164","chr18",56700248,56700275
"19165","chr18",56721020,56721049
"19166","chr18",56724210,56724228
"19167","chr18",56784773,56784809
"19168","chr18",56903401,56903433
"19169","chr18",56943983,56944007
"19170","chr18",56946450,56946478
"19171","chr18",57049971,57049989
"19172","chr18",57192203,57192220
"19173","chr18",57291523,57291541
"19174","chr18",57337052,57337107
"19175","chr18",57450852,57450886
"19176","chr18",57452411,57452442
"19177","chr18",57552372,57552415
"19178","chr18",57651613,57651648
"19179","chr18",57687774,57687799
"19180","chr18",57717719,57717746
"19181","chr18",57748806,57748823
"19182","chr18",57817164,57817191
"19183","chr18",57852784,57852813
"19184","chr18",57875939,57875965
"19185","chr18",57903210,57903243
"19186","chr18",57923446,57923495
"19187","chr18",57923473,57923515
"19188","chr18",57977462,57977484
"19189","chr18",58030693,58030733
"19190","chr18",58122496,58122522
"19191","chr18",58185882,58185916
"19192","chr18",58196711,58196737
"19193","chr18",58236039,58236063
"19194","chr18",58245675,58245698
"19195","chr18",58263661,58263678
"19196","chr18",58283051,58283093
"19197","chr18",58329351,58329370
"19198","chr18",58348312,58348349
"19199","chr18",58380292,58380335
"19200","chr18",58433436,58433455
"19201","chr18",58573614,58573637
"19202","chr18",58617188,58617206
"19203","chr18",58622351,58622377
"19204","chr18",58698040,58698069
"19205","chr18",58784171,58784210
"19206","chr18",58791087,58791105
"19207","chr18",58793136,58793161
"19208","chr18",58831651,58831683
"19209","chr18",58888698,58888913
"19210","chr18",59036505,59036522
"19211","chr18",59046635,59046680
"19212","chr18",59054091,59054114
"19213","chr18",59336886,59336930
"19214","chr18",59365176,59365201
"19215","chr18",59390904,59390923
"19216","chr18",59475708,59475731
"19217","chr18",59612815,59612853
"19218","chr18",59742366,59742391
"19219","chr18",59744531,59744548
"19220","chr18",59782605,59782626
"19221","chr18",59804311,59804346
"19222","chr18",59863826,59863848
"19223","chr18",59929750,59929904
"19224","chr18",60037187,60037213
"19225","chr18",60073054,60073071
"19226","chr18",60107676,60107700
"19227","chr18",60281139,60281182
"19228","chr18",60294031,60294054
"19229","chr18",60455156,60455191
"19230","chr18",60504982,60504999
"19231","chr18",60586300,60586333
"19232","chr18",60662085,60662124
"19233","chr18",60767802,60767987
"19234","chr18",60808773,60808821
"19235","chr18",60875949,60875993
"19236","chr18",60892957,60892982
"19237","chr18",60919039,60919081
"19238","chr18",60944436,60944466
"19239","chr18",60953578,60953734
"19240","chr18",61510961,61510983
"19241","chr18",61517689,61517734
"19242","chr18",61648831,61648860
"19243","chr18",61733543,61733588
"19244","chr18",61739545,61739580
"19245","chr18",61751191,61751277
"19246","chr18",61794511,61794532
"19247","chr18",61903844,61903870
"19248","chr18",61944636,61944667
"19249","chr18",62054476,62054510
"19250","chr18",62068099,62068123
"19251","chr18",62175020,62175098
"19252","chr18",62199050,62199081
"19253","chr18",62211759,62211806
"19254","chr18",62236430,62236457
"19255","chr18",62350266,62350310
"19256","chr18",62362830,62362863
"19257","chr18",62367789,62367811
"19258","chr18",62449184,62449210
"19259","chr18",62507518,62507560
"19260","chr18",62694098,62694119
"19261","chr18",62801010,62801074
"19262","chr18",62822266,62822299
"19263","chr18",62848456,62848480
"19264","chr18",62858263,62858280
"19265","chr18",62900417,62900461
"19266","chr18",62979847,62979880
"19267","chr18",63019032,63019052
"19268","chr18",63029911,63029939
"19269","chr18",63033400,63033421
"19270","chr18",63073077,63073109
"19271","chr18",63081533,63081560
"19272","chr18",63121920,63121958
"19273","chr18",63219452,63219474
"19274","chr18",63343373,63343406
"19275","chr18",63363203,63363233
"19276","chr18",63382286,63382320
"19277","chr18",63387363,63387381
"19278","chr18",63398205,63398224
"19279","chr18",63425136,63425175
"19280","chr18",63602880,63602919
"19281","chr18",64007987,64008005
"19282","chr18",64058886,64058919
"19283","chr18",64223939,64223957
"19284","chr18",64325186,64325213
"19285","chr18",64507632,64507650
"19286","chr18",64508486,64508508
"19287","chr18",64544332,64544354
"19288","chr18",64565990,64566451
"19289","chr18",64608308,64608349
"19290","chr18",64744405,64744423
"19291","chr18",64746534,64746561
"19292","chr18",64844064,64844097
"19293","chr18",64969934,64970297
"19294","chr18",65028160,65028181
"19295","chr18",65036964,65036984
"19296","chr18",65065349,65065377
"19297","chr18",65077756,65077781
"19298","chr18",65080334,65080369
"19299","chr18",65101955,65102007
"19300","chr18",65182720,65182751
"19301","chr18",65316542,65316564
"19302","chr18",65375936,65376004
"19303","chr18",65407760,65407777
"19304","chr18",65477916,65477937
"19305","chr18",65479158,65479176
"19306","chr18",65496086,65496117
"19307","chr18",65545771,65545789
"19308","chr18",65566833,65566868
"19309","chr18",65568755,65568892
"19310","chr18",65626215,65626256
"19311","chr18",65630934,65630957
"19312","chr18",65774182,65774215
"19313","chr18",65781751,65782188
"19314","chr18",65783945,65783972
"19315","chr18",65849340,65849452
"19316","chr18",65913493,65914026
"19317","chr18",65952981,65953044
"19318","chr18",65986624,65986667
"19319","chr18",66021329,66021365
"19320","chr18",66040023,66040049
"19321","chr18",66056459,66056483
"19322","chr18",66112707,66112738
"19323","chr18",66119900,66119922
"19324","chr18",66247931,66247952
"19325","chr18",66264318,66264351
"19326","chr18",66302689,66302754
"19327","chr18",66464538,66464555
"19328","chr18",66505549,66505585
"19329","chr18",66547662,66547685
"19330","chr18",66577162,66577204
"19331","chr18",66605879,66605899
"19332","chr18",66607838,66607855
"19333","chr18",66609231,66609253
"19334","chr18",66623726,66623748
"19335","chr18",66685731,66685757
"19336","chr18",66725749,66725788
"19337","chr18",66740514,66740537
"19338","chr18",66760684,66760838
"19339","chr18",66782415,66782451
"19340","chr18",66787248,66787274
"19341","chr18",66791267,66791290
"19342","chr18",66804287,66804486
"19343","chr18",66885026,66885094
"19344","chr18",66899273,66899305
"19345","chr18",66936354,66936388
"19346","chr18",67034424,67034443
"19347","chr18",67042675,67042707
"19348","chr18",67047509,67047564
"19349","chr18",67051955,67051979
"19350","chr18",67067799,67067816
"19351","chr18",67130882,67130908
"19352","chr18",67148143,67148170
"19353","chr18",67293699,67293731
"19354","chr18",67328765,67328785
"19355","chr18",67331078,67331099
"19356","chr18",67413053,67413079
"19357","chr18",67515901,67515921
"19358","chr18",67581585,67581607
"19359","chr18",67663173,67663256
"19360","chr18",67735081,67735107
"19361","chr18",67755875,67755898
"19362","chr18",67791104,67791121
"19363","chr18",67822263,67822293
"19364","chr18",67884864,67884939
"19365","chr18",67916840,67916873
"19366","chr18",67994157,67994262
"19367","chr18",68001198,68001227
"19368","chr18",68034904,68034925
"19369","chr18",68045478,68045506
"19370","chr18",68049934,68049958
"19371","chr18",68117485,68117520
"19372","chr18",68123652,68123669
"19373","chr18",68153710,68153734
"19374","chr18",68172652,68172687
"19375","chr18",68230163,68230208
"19376","chr18",68325471,68325489
"19377","chr18",68335994,68336026
"19378","chr18",68347501,68347519
"19379","chr18",68357856,68357889
"19380","chr18",68386449,68386474
"19381","chr18",68453510,68453653
"19382","chr18",68503617,68503634
"19383","chr18",68530887,68530933
"19384","chr18",68576757,68576803
"19385","chr18",68707988,68708104
"19386","chr18",68722900,68722918
"19387","chr18",68762380,68762414
"19388","chr18",68808469,68808493
"19389","chr18",68857027,68857424
"19390","chr18",68875726,68875755
"19391","chr18",68905785,68905811
"19392","chr18",68956310,68956629
"19393","chr18",68981966,68981994
"19394","chr18",68999604,68999635
"19395","chr18",69015850,69015872
"19396","chr18",69240561,69240598
"19397","chr18",69243659,69243686
"19398","chr18",69249162,69249190
"19399","chr18",69269535,69269584
"19400","chr18",69332359,69332381
"19401","chr18",69446052,69446073
"19402","chr18",69492390,69492425
"19403","chr18",69530078,69530105
"19404","chr18",69620073,69620090
"19405","chr18",69627442,69627465
"19406","chr18",69672340,69672376
"19407","chr18",69746251,69746286
"19408","chr18",69779690,69779741
"19409","chr18",69801080,69801138
"19410","chr18",69875122,69875154
"19411","chr18",70110048,70110082
"19412","chr18",70277153,70277171
"19413","chr18",70363960,70363981
"19414","chr18",70370453,70370481
"19415","chr18",70375198,70375225
"19416","chr18",70385888,70385912
"19417","chr18",70434408,70434443
"19418","chr18",70444987,70445014
"19419","chr18",70450865,70450887
"19420","chr18",70528844,70528865
"19421","chr18",70535797,70535819
"19422","chr18",70637442,70637464
"19423","chr18",70648624,70648645
"19424","chr18",70685141,70685210
"19425","chr18",70839102,70839123
"19426","chr18",70902194,70902216
"19427","chr18",70998545,70998563
"19428","chr18",71051290,71051316
"19429","chr18",71147753,71147784
"19430","chr18",71170500,71170533
"19431","chr18",71209278,71209295
"19432","chr18",71232917,71232938
"19433","chr18",71342976,71343009
"19434","chr18",71379353,71379382
"19435","chr18",71428809,71428827
"19436","chr18",71578479,71578736
"19437","chr18",71600782,71600807
"19438","chr18",71607257,71607292
"19439","chr18",71643998,71644044
"19440","chr18",71652152,71652181
"19441","chr18",71684067,71684093
"19442","chr18",71700957,71700980
"19443","chr18",71711443,71711487
"19444","chr18",71784269,71784295
"19445","chr18",71786149,71786177
"19446","chr18",71788574,71788609
"19447","chr18",71930984,71931063
"19448","chr18",71991991,71992009
"19449","chr18",72121976,72122020
"19450","chr18",72229537,72229559
"19451","chr18",72372335,72372353
"19452","chr18",72388073,72388121
"19453","chr18",72467320,72467364
"19454","chr18",72544974,72545003
"19455","chr18",72665556,72665603
"19456","chr18",72702489,72702524
"19457","chr18",72734051,72734069
"19458","chr18",72807813,72807857
"19459","chr18",72988133,72988156
"19460","chr18",72996268,72996285
"19461","chr18",73044053,73044096
"19462","chr18",73048959,73048976
"19463","chr18",73115196,73115214
"19464","chr18",73121360,73121419
"19465","chr18",73285423,73285461
"19466","chr18",73294053,73294076
"19467","chr18",73297898,73297921
"19468","chr18",73425997,73426035
"19469","chr18",73449385,73449402
"19470","chr18",73451076,73451110
"19471","chr18",73524737,73524760
"19472","chr18",73601059,73601081
"19473","chr18",73606177,73606202
"19474","chr18",73621223,73621241
"19475","chr18",73628086,73628123
"19476","chr18",73711738,73711779
"19477","chr18",73755897,73755923
"19478","chr18",73816704,73816721
"19479","chr18",73908575,73908682
"19480","chr18",74407076,74407093
"19481","chr18",74413634,74413651
"19482","chr18",74460354,74460378
"19483","chr18",74465305,74465541
"19484","chr18",74485203,74485244
"19485","chr18",74490497,74490533
"19486","chr18",74540158,74540175
"19487","chr18",74570201,74570241
"19488","chr18",74628568,74628599
"19489","chr18",74696619,74696643
"19490","chr18",75015501,75015597
"19491","chr18",75034301,75034321
"19492","chr18",75131341,75131375
"19493","chr18",75149699,75149720
"19494","chr18",75484788,75484814
"19495","chr18",75485966,75485984
"19496","chr18",75531434,75531452
"19497","chr18",75556525,75556582
"19498","chr18",75670009,75670048
"19499","chr18",75768821,75768875
"19500","chr18",75809896,75809922
"19501","chr18",75969159,75969176
"19502","chr18",75974938,75974993
"19503","chr18",76061484,76061517
"19504","chr18",76098386,76098485
"19505","chr18",76249434,76249465
"19506","chr18",76269041,76269064
"19507","chr18",76299053,76299106
"19508","chr18",76305804,76305827
"19509","chr18",76360782,76360830
"19510","chr18",76391364,76391554
"19511","chr18",76468418,76468436
"19512","chr18",76517101,76517118
"19513","chr18",76534086,76534136
"19514","chr18",76577276,76577302
"19515","chr18",76605358,76605570
"19516","chr18",76605659,76605762
"19517","chr18",76640361,76640389
"19518","chr18",76798586,76798622
"19519","chr18",76840623,76840643
"19520","chr18",76841862,76841879
"19521","chr18",76887372,76887399
"19522","chr18",77049663,77049695
"19523","chr18",77063897,77063931
"19524","chr18",77139197,77139221
"19525","chr18",77149957,77150069
"19526","chr18",77157012,77157153
"19527","chr18",77215415,77215450
"19528","chr18",77218290,77218312
"19529","chr18",77233831,77233886
"19530","chr18",77414539,77414578
"19531","chr18",77481482,77481514
"19532","chr18",77513788,77513830
"19533","chr18",77529491,77529516
"19534","chr18",77678262,77678293
"19535","chr18",77926797,77927002
"19536","chr18",78172192,78172226
"19537","chr18",78309906,78309941
"19538","chr18",78605819,78605836
"19539","chr18",78657359,78657415
"19540","chr18",78662227,78662249
"19541","chr18",78875787,78875811
"19542","chr18",79116923,79116956
"19543","chr18",79492902,79492926
"19544","chr18",79563020,79563048
"19545","chr18",79701515,79701573
"19546","chr18",79938669,79938692
"19547","chr18",79955574,79955597
"19548","chr18",79957479,79957511
"19549","chr18",80050338,80050355
"19550","chr19",86447,86487
"19551","chr19",132599,132621
"19552","chr19",215833,215868
"19553","chr19",221370,221388
"19554","chr19",245537,246002
"19555","chr19",321887,321922
"19556","chr19",477644,477662
"19557","chr19",504256,504279
"19558","chr19",527657,527688
"19559","chr19",554692,554726
"19560","chr19",666400,666432
"19561","chr19",761362,761397
"19562","chr19",774254,774278
"19563","chr19",1092693,1092711
"19564","chr19",1185985,1186009
"19565","chr19",1191997,1192023
"19566","chr19",1196695,1196720
"19567","chr19",1198509,1198534
"19568","chr19",1201848,1201877
"19569","chr19",1357400,1357417
"19570","chr19",1414818,1414843
"19571","chr19",1519756,1519779
"19572","chr19",1549374,1550458
"19573","chr19",1603607,1603639
"19574","chr19",1665432,1665459
"19575","chr19",1672581,1672609
"19576","chr19",1682281,1682323
"19577","chr19",1683663,1683697
"19578","chr19",1703292,1703553
"19579","chr19",1705489,1706210
"19580","chr19",1800818,1800846
"19581","chr19",1899288,1899313
"19582","chr19",1925085,1925105
"19583","chr19",1931168,1931222
"19584","chr19",1972611,1972638
"19585","chr19",2033160,2033199
"19586","chr19",2125307,2125330
"19587","chr19",2141437,2141454
"19588","chr19",2163053,2163084
"19589","chr19",2298224,2298248
"19590","chr19",2409140,2409157
"19591","chr19",2457879,2457896
"19592","chr19",2495898,2495920
"19593","chr19",2508369,2508386
"19594","chr19",2509623,2509640
"19595","chr19",2571589,2571613
"19596","chr19",2606665,2606693
"19597","chr19",2645209,2645227
"19598","chr19",2680145,2680165
"19599","chr19",2724545,2724585
"19600","chr19",2874914,2874931
"19601","chr19",2892540,2892599
"19602","chr19",2910448,2910478
"19603","chr19",2925880,2925905
"19604","chr19",2940164,2940183
"19605","chr19",2960206,2960236
"19606","chr19",2985400,2985420
"19607","chr19",3043365,3043387
"19608","chr19",3153289,3154761
"19609","chr19",3181533,3181564
"19610","chr19",3182689,3182714
"19611","chr19",3233078,3233105
"19612","chr19",3256535,3256576
"19613","chr19",3264393,3264431
"19614","chr19",3329850,3329874
"19615","chr19",3339446,3339482
"19616","chr19",3405578,3405614
"19617","chr19",3418850,3418876
"19618","chr19",3483698,3483723
"19619","chr19",3554082,3554117
"19620","chr19",3579878,3579897
"19621","chr19",3581592,3581622
"19622","chr19",3677101,3677128
"19623","chr19",3689652,3689678
"19624","chr19",3727542,3727569
"19625","chr19",3740995,3741022
"19626","chr19",3762217,3762297
"19627","chr19",3788072,3788148
"19628","chr19",3876696,3876713
"19629","chr19",3889931,3889961
"19630","chr19",3956280,3956308
"19631","chr19",4003350,4003369
"19632","chr19",4029812,4029840
"19633","chr19",4072109,4072136
"19634","chr19",4072433,4072456
"19635","chr19",4085462,4085485
"19636","chr19",4137115,4137154
"19637","chr19",4189221,4189265
"19638","chr19",4206145,4206201
"19639","chr19",4224943,4224971
"19640","chr19",4232722,4232856
"19641","chr19",4289560,4289585
"19642","chr19",4406434,4406452
